"Series";"Time";"Value"
"Humidity Outside";"2017-12-28T01:00:00+01:00";99.89999999999976
"Humidity Outside";"2017-12-29T01:00:00+01:00";85.26041666666659
"Humidity Outside";"2017-12-30T01:00:00+01:00";99.89999999999976
"Humidity Outside";"2017-12-31T01:00:00+01:00";141.51736111111103
"Humidity Outside";"2018-01-01T01:00:00+01:00";89.63409090909093
"Humidity Outside";"2018-01-02T01:00:00+01:00";99.83678160919524
"Humidity Outside";"2018-01-03T01:00:00+01:00";120.4430555555556
"Humidity Outside";"2018-01-04T01:00:00+01:00";99.89999999999976
"Humidity Outside";"2018-01-05T01:00:00+01:00";98.5615384615383
"Humidity Outside";"2018-01-06T01:00:00+01:00";99.89999999999976
"Humidity Outside";"2018-01-07T01:00:00+01:00";99.89999999999976
"Humidity Outside";"2018-01-08T01:00:00+01:00";99.82323943661949
"Humidity Outside";"2018-01-09T01:00:00+01:00";98.55384615384592
"Humidity Outside";"2018-01-10T01:00:00+01:00";161.11063829787264
"Humidity Outside";"2018-01-11T01:00:00+01:00";99.89999999999976
"Humidity Outside";"2018-01-12T01:00:00+01:00";99.89999999999976
"Humidity Outside";"2018-01-13T01:00:00+01:00";99.89999999999976
"Humidity Outside";"2018-01-14T01:00:00+01:00";95.3253521126759
"Humidity Outside";"2018-01-15T01:00:00+01:00";124.96923076923068
"Humidity Outside";"2018-01-16T01:00:00+01:00";99.74113475177288
"Humidity Outside";"2018-01-17T01:00:00+01:00";98.01489361702109
"Humidity Outside";"2018-01-18T01:00:00+01:00";99.65384615384592
"Humidity Outside";"2018-01-19T01:00:00+01:00";94.91791044776105
"Humidity Outside";"2018-01-20T01:00:00+01:00";99.89999999999976
"Humidity Outside";"2018-01-21T01:00:00+01:00";99.20208333333312
"Humidity Outside";"2018-01-22T01:00:00+01:00";99.89999999999976
"Humidity Outside";"2018-01-23T01:00:00+01:00";99.89999999999976
"Humidity Outside";"2018-01-24T01:00:00+01:00";93.10789473684211
"Humidity Outside";"2018-01-25T01:00:00+01:00";93.14236111111107
"Humidity Outside";"2018-01-26T01:00:00+01:00";99.88541666666646
"Humidity Outside";"2018-01-27T01:00:00+01:00";99.89999999999976
"Humidity Outside";"2018-01-28T01:00:00+01:00";99.89999999999976
"Humidity Outside";"2018-01-29T01:00:00+01:00";99.89999999999976
"Humidity Outside";"2018-01-30T01:00:00+01:00";225.1319444444447
"Humidity Outside";"2018-01-31T01:00:00+01:00";297.70000000000044
"Humidity Outside";"2018-02-01T01:00:00+01:00";123.6119402985073
"Humidity Outside";"2018-02-02T01:00:00+01:00";98.02430555555544
"Humidity Outside";"2018-02-03T01:00:00+01:00";99.36249999999978
"Humidity Outside";"2018-02-04T01:00:00+01:00";99.89999999999976
"Humidity Outside";"2018-02-05T01:00:00+01:00";83.5236111111111
"Humidity Outside";"2018-02-06T01:00:00+01:00";89.13636363636354
"Humidity Outside";"2018-02-07T01:00:00+01:00";95.76180555555544
"Humidity Outside";"2018-02-08T01:00:00+01:00";89.13402777777773
"Humidity Outside";"2018-02-09T01:00:00+01:00";99.35347222222212
"Humidity Outside";"2018-02-10T01:00:00+01:00";99.72013888888868
