"Series";"Time";"Value"
"Weight deviation per record (10min)";"2017-12-18T01:00:00+01:00";-0.0003263888888888887
"Weight deviation per record (10min)";"2017-12-19T01:00:00+01:00";0.00003472222222222215
"Weight deviation per record (10min)";"2017-12-20T01:00:00+01:00";-0.0003124999999999998
"Weight deviation per record (10min)";"2017-12-21T01:00:00+01:00";-0.00031944444444444435
"Weight deviation per record (10min)";"2017-12-22T01:00:00+01:00";0.00043055555555555577
"Weight deviation per record (10min)";"2017-12-23T01:00:00+01:00";0.000375
"Weight deviation per record (10min)";"2017-12-24T01:00:00+01:00";-0.00036805555555555544
"Weight deviation per record (10min)";"2017-12-25T01:00:00+01:00";-0.0004930555555555556
"Weight deviation per record (10min)";"2017-12-26T01:00:00+01:00";-0.0003958333333333335
"Weight deviation per record (10min)";"2017-12-27T01:00:00+01:00";-0.00007692307692307687
"Weight deviation per record (10min)";"2017-12-28T01:00:00+01:00";-0.00009722222222222216
"Weight deviation per record (10min)";"2017-12-29T01:00:00+01:00";-0.000048611111111111264
"Weight deviation per record (10min)";"2017-12-30T01:00:00+01:00";-0.0038611111111111107
"Weight deviation per record (10min)";"2017-12-31T01:00:00+01:00";-0.0005208333333333334
"Weight deviation per record (10min)";"2018-01-01T01:00:00+01:00";-0.0003863636363636363
"Weight deviation per record (10min)";"2018-01-02T01:00:00+01:00";0.3285172413793105
"Weight deviation per record (10min)";"2018-01-03T01:00:00+01:00";-0.0005972222222222224
"Weight deviation per record (10min)";"2018-01-04T01:00:00+01:00";-0.00014788732394366202
"Weight deviation per record (10min)";"2018-01-05T01:00:00+01:00";-0.0005804195804195801
"Weight deviation per record (10min)";"2018-01-06T01:00:00+01:00";-0.0003591549295774649
"Weight deviation per record (10min)";"2018-01-07T01:00:00+01:00";-0.00004929577464788736
"Weight deviation per record (10min)";"2018-01-08T01:00:00+01:00";-0.0006901408450704222
"Weight deviation per record (10min)";"2018-01-09T01:00:00+01:00";-0.0004195804195804196
"Weight deviation per record (10min)";"2018-01-10T01:00:00+01:00";-0.001049645390070922
"Weight deviation per record (10min)";"2018-01-11T01:00:00+01:00";-0.00021985815602836877
"Weight deviation per record (10min)";"2018-01-12T01:00:00+01:00";-0.00032167832167832194
"Weight deviation per record (10min)";"2018-01-13T01:00:00+01:00";-0.00034965034965034987
"Weight deviation per record (10min)";"2018-01-14T01:00:00+01:00";-0.0004366197183098591
"Weight deviation per record (10min)";"2018-01-15T01:00:00+01:00";0.23795726495726496
"Weight deviation per record (10min)";"2018-01-16T01:00:00+01:00";-0.00048226950354609925
"Weight deviation per record (10min)";"2018-01-17T01:00:00+01:00";-0.0005248226950354609
"Weight deviation per record (10min)";"2018-01-18T01:00:00+01:00";-0.00037762237762237763
"Weight deviation per record (10min)";"2018-01-19T01:00:00+01:00";0.20541791044776123
"Weight deviation per record (10min)";"2018-01-20T01:00:00+01:00";-0.00038461538461538467
"Weight deviation per record (10min)";"2018-01-21T01:00:00+01:00";-0.00048611111111111115
"Weight deviation per record (10min)";"2018-01-22T01:00:00+01:00";-0.00020279720279720292
"Weight deviation per record (10min)";"2018-01-23T01:00:00+01:00";-0.0006249999999999998
"Weight deviation per record (10min)";"2018-01-24T01:00:00+01:00";-0.0006228070175438596
"Weight deviation per record (10min)";"2018-01-25T01:00:00+01:00";-0.0002986111111111111
"Weight deviation per record (10min)";"2018-01-26T01:00:00+01:00";-0.0005069444444444446
"Weight deviation per record (10min)";"2018-01-27T01:00:00+01:00";-0.0004305555555555556
"Weight deviation per record (10min)";"2018-01-28T01:00:00+01:00";-0.000006944444444444571
"Weight deviation per record (10min)";"2018-01-29T01:00:00+01:00";-0.0004375
"Weight deviation per record (10min)";"2018-01-30T01:00:00+01:00";-0.0007430555555555555
"Weight deviation per record (10min)";"2018-01-31T01:00:00+01:00";-0.00046853146853146835
"Weight deviation per record (10min)";"2018-02-01T01:00:00+01:00";-0.00016417910447761208
"Weight deviation per record (10min)";"2018-02-02T01:00:00+01:00";-0.0003888888888888889
"Weight deviation per record (10min)";"2018-02-03T01:00:00+01:00";-0.0005208333333333332
"Weight deviation per record (10min)";"2018-02-04T01:00:00+01:00";-0.00024305555555555568
"Weight deviation per record (10min)";"2018-02-05T01:00:00+01:00";-0.0006736111111111114
"Weight deviation per record (10min)";"2018-02-06T01:00:00+01:00";-0.00021678321678321615
"Weight deviation per record (10min)";"2018-02-07T01:00:00+01:00";-0.0004236111111111111
"Weight deviation per record (10min)";"2018-02-08T01:00:00+01:00";-0.0003958333333333331
"Weight deviation per record (10min)";"2018-02-09T01:00:00+01:00";-0.00012499999999999998
"Weight deviation per record (10min)";"2018-02-10T01:00:00+01:00";-0.00026388888888888886
"Weight deviation per record (10min)";"2018-02-11T01:00:00+01:00";-0.00022377622377622378
"Weight deviation per record (10min)";"2018-02-12T01:00:00+01:00";-0.00035416666666666675
"Weight deviation per record (10min)";"2018-02-13T01:00:00+01:00";-0.0007013888888888896
"Weight deviation per record (10min)";"2018-02-14T01:00:00+01:00";-0.001246376811594205
"Weight deviation per record (10min)";"2018-02-15T01:00:00+01:00";0.0005594405594405594
"Weight deviation per record (10min)";"2018-02-16T01:00:00+01:00";-0.0008819444444444431
"Weight deviation per record (10min)";"2018-02-17T01:00:00+01:00";-0.00022916666666666658
"Weight deviation per record (10min)";"2018-02-18T01:00:00+01:00";0.20973983739837396
"Weight deviation per record (10min)";"2018-02-19T01:00:00+01:00";-0.00033333333333333327
"Weight deviation per record (10min)";"2018-02-20T01:00:00+01:00";-0.00016901408450704217
"Weight deviation per record (10min)";"2018-02-21T01:00:00+01:00";-0.0008055555555555557
